Filename:	d:\clemens 2016\lme_0_11.drdd 						
Operator ID:	 						
Sample ID:	LME_0_11 						
Comment: 	Isothermal 180C 4h 						
Serial Number:	587P2203 						
Data Collected:	10/10/16 15:01						
Sample Weight:	14.400 mg 						
Display Weight:	14.400						
Validation 							
Validated:	No 						
By:	 						
Date:	 						
Calibration Information 							
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\default.drdc 						
Heat flow unit: mW/s     						
Initial Conditions 							
Temperature:	 30.00 °C 						
Y Initial:	20.00 mW 						
Sample Rate:	Standard 						
Baseline Filename:	D:\foostrum\FiberCore baseline.drdd 						
End Condition:	Go To Load 						
Total Points in Run:	14490						
Method Steps: 							
Pre-Run Actions 							
Start the Run 							
	Action occurs Immediately 						
Switch the Gas to Nitrogen at 20.0 ml/min  							
	Action occurs Immediately 						
	129.783.333	-0.385936	0.000000	180.000.000	182.157.547	0.000000	1.480.999
	129.800.000	-0.387348	0.000000	180.000.000	182.159.103	0.000000	1.480.999
	129.816.667	-0.387419	0.000000	180.000.000	182.158.478	0.000000	1.480.999
	129.833.333	-0.387843	0.000000	180.000.000	182.157.867	0.000000	1.480.999
	129.850.000	-0.388337	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	129.866.667	-0.389537	0.000000	180.000.000	182.155.380	0.000000	1.480.999
	129.883.333	-0.390244	0.000000	180.000.000	182.153.214	0.000000	1.480.999
	129.900.000	-0.390244	0.000000	180.000.000	182.151.962	0.000000	1.480.999
	129.916.667	-0.389961	0.000000	180.000.000	182.152.893	0.000000	1.480.999
	129.933.333	-0.389820	0.000000	180.000.000	182.154.755	0.000000	1.480.999
	129.950.000	-0.390173	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	129.966.667	-0.389961	0.000000	180.000.000	182.157.242	0.000000	1.480.999
	129.983.333	-0.389608	0.000000	180.000.000	182.158.798	0.000000	1.480.999
	130.000.000	-0.390102	0.000000	180.000.000	182.158.173	0.000000	1.480.999
	130.016.667	-0.390526	0.000000	180.000.000	182.156.006	0.000000	1.480.999
	130.033.333	-0.389961	0.000000	180.000.000	182.156.006	0.000000	1.480.999
	130.050.000	-0.390173	0.000000	180.000.000	182.154.755	0.000000	1.480.999
	130.066.667	-0.389679	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	130.083.333	-0.389608	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	130.100.000	-0.390385	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	130.116.667	-0.390809	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	130.133.333	-0.390314	0.000000	180.000.000	182.153.214	0.000000	1.480.999
	130.150.000	-0.390456	0.000000	180.000.000	182.153.824	0.000000	1.480.999
	130.166.667	-0.390102	0.000000	180.000.000	182.156.311	0.000000	1.480.999
	130.183.333	-0.389891	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	130.200.000	-0.390597	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	130.216.667	-0.390667	0.000000	180.000.000	182.155.380	0.000000	1.480.999
	130.233.333	-0.390879	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	130.250.000	-0.390809	0.000000	180.000.000	182.153.824	0.000000	1.480.999
	130.266.667	-0.390667	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	130.283.333	-0.390314	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	130.300.000	-0.390738	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	130.316.667	-0.390526	0.000000	180.000.000	182.156.616	0.000000	1.480.999
	130.333.333	-0.390244	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	130.350.000	-0.389679	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	130.366.667	-0.388973	0.000000	180.000.000	182.153.824	0.000000	1.480.999
	130.383.333	-0.389537	0.000000	180.000.000	182.153.519	0.000000	1.480.999
	130.400.000	-0.388478	0.000000	180.000.000	182.153.824	0.000000	1.480.999
	130.416.667	-0.388408	0.000000	180.000.000	182.153.214	0.000000	1.480.999
	130.433.333	-0.388125	0.000000	180.000.000	182.152.283	0.000000	1.480.999
	130.450.000	-0.387701	0.000000	180.000.000	182.151.657	0.000000	1.480.999
	130.466.667	-0.387984	0.000000	180.000.000	182.150.726	0.000000	1.480.999
	130.483.333	-0.388337	0.000000	180.000.000	182.149.796	0.000000	1.480.999
	130.500.000	-0.388831	0.000000	180.000.000	182.148.865	0.000000	1.480.999
	130.516.667	-0.387913	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	130.533.333	-0.388266	0.000000	180.000.000	182.147.629	0.000000	1.480.999
	130.550.000	-0.388196	0.000000	180.000.000	182.147.003	0.000000	1.480.999
	130.566.667	-0.387278	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	130.583.333	-0.387136	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	130.600.000	-0.387278	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	130.616.667	-0.386995	0.000000	180.000.000	182.148.865	0.000000	1.480.999
	130.633.333	-0.386925	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	130.650.000	-0.387560	0.000000	180.000.000	182.147.629	0.000000	1.480.999
	130.666.667	-0.388125	0.000000	180.000.000	182.146.393	0.000000	1.480.999
	130.683.333	-0.387631	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	130.700.000	-0.388196	0.000000	180.000.000	182.144.836	0.000000	1.480.999
	130.716.667	-0.388196	0.000000	180.000.000	182.144.836	0.000000	1.480.999
	130.733.333	-0.388902	0.000000	180.000.000	182.144.211	0.000000	1.480.999
	130.750.000	-0.389043	0.000000	180.000.000	182.144.211	0.000000	1.480.999
	130.766.667	-0.389184	0.000000	180.000.000	182.145.462	0.000000	1.480.999
	130.783.333	-0.389043	0.000000	180.000.000	182.145.142	0.000000	1.480.999
	130.800.000	-0.389184	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	130.816.667	-0.389467	0.000000	180.000.000	182.147.003	0.000000	1.480.999
	130.833.333	-0.389396	0.000000	180.000.000	182.147.629	0.000000	1.480.999
	130.850.000	-0.389537	0.000000	180.000.000	182.146.698	0.000000	1.480.999
	130.866.667	-0.390314	0.000000	180.000.000	182.146.393	0.000000	1.480.999
	130.883.333	-0.390526	0.000000	180.000.000	182.146.393	0.000000	1.480.999
	130.900.000	-0.391021	0.000000	180.000.000	182.145.767	0.000000	1.480.999
	130.916.667	-0.390950	0.000000	180.000.000	182.147.003	0.000000	1.480.999
	130.933.333	-0.390809	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	130.950.000	-0.391444	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	130.966.667	-0.390526	0.000000	180.000.000	182.148.254	0.000000	1.480.999
	130.983.333	-0.390879	0.000000	180.000.000	182.150.116	0.000000	1.480.999
	131.000.000	-0.390314	0.000000	180.000.000	182.148.254	0.000000	1.480.999
	131.016.667	-0.390102	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	131.033.333	-0.390173	0.000000	180.000.000	182.149.490	0.000000	1.480.999
	131.050.000	-0.390597	0.000000	180.000.000	182.149.490	0.000000	1.480.999
	131.066.667	-0.391091	0.000000	180.000.000	182.147.934	0.000000	1.480.999
	131.083.333	-0.390950	0.000000	180.000.000	182.150.726	0.000000	1.480.999
	131.100.000	-0.391162	0.000000	180.000.000	182.150.116	0.000000	1.480.999
	131.116.667	-0.390244	0.000000	180.000.000	182.149.796	0.000000	1.480.999
	131.133.333	-0.389608	0.000000	180.000.000	182.149.185	0.000000	1.480.999
	131.150.000	-0.389114	0.000000	180.000.000	182.149.796	0.000000	1.480.999
	131.166.667	-0.389184	0.000000	180.000.000	182.148.254	0.000000	1.480.999
	131.183.333	-0.388690	0.000000	180.000.000	182.148.560	0.000000	1.480.999
	131.200.000	-0.388125	0.000000	180.000.000	182.150.421	0.000000	1.480.999
	131.216.667	-0.388478	0.000000	180.000.000	182.151.352	0.000000	1.480.999
	131.233.333	-0.388690	0.000000	180.000.000	182.151.352	0.000000	1.480.999
	131.250.000	-0.388266	0.000000	180.000.000	182.151.352	0.000000	1.480.999
	131.266.667	-0.389043	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	131.283.333	-0.388973	0.000000	180.000.000	182.151.657	0.000000	1.480.999
	131.300.000	-0.388902	0.000000	180.000.000	182.151.352	0.000000	1.480.999
	131.316.667	-0.388902	0.000000	180.000.000	182.151.657	0.000000	1.480.999
	131.333.333	-0.389749	0.000000	180.000.000	182.151.962	0.000000	1.480.999
	131.350.000	-0.388831	0.000000	180.000.000	182.150.421	0.000000	1.480.999
	131.366.667	-0.389749	0.000000	180.000.000	182.149.490	0.000000	1.480.999
	131.383.333	-0.390667	0.000000	180.000.000	182.149.796	0.000000	1.480.999
	131.400.000	-0.390879	0.000000	180.000.000	182.150.726	0.000000	1.480.999
	131.416.667	-0.391091	0.000000	180.000.000	182.151.031	0.000000	1.480.999
	131.433.333	-0.392009	0.000000	180.000.000	182.152.893	0.000000	1.480.999
	131.450.000	-0.392221	0.000000	180.000.000	182.151.352	0.000000	1.480.999
	131.466.667	-0.392786	0.000000	180.000.000	182.151.031	0.000000	1.480.999
	131.483.333	-0.393704	0.000000	180.000.000	182.151.962	0.000000	1.480.999
	131.500.000	-0.394128	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	131.516.667	-0.394551	0.000000	180.000.000	182.152.283	0.000000	1.480.999
	131.533.333	-0.394905	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	131.550.000	-0.395540	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	131.566.667	-0.394763	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	131.583.333	-0.394622	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	131.600.000	-0.394481	0.000000	180.000.000	182.153.519	0.000000	1.480.999
	131.616.667	-0.394057	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	131.633.333	-0.393916	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	131.650.000	-0.393492	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	131.666.667	-0.393845	0.000000	180.000.000	182.153.214	0.000000	1.480.999
	131.683.333	-0.393916	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	131.700.000	-0.392645	0.000000	180.000.000	182.152.588	0.000000	1.480.999
	131.716.667	-0.392150	0.000000	180.000.000	182.153.519	0.000000	1.480.999
	131.733.333	-0.392433	0.000000	180.000.000	182.153.824	0.000000	1.480.999
	131.750.000	-0.392927	0.000000	180.000.000	182.152.283	0.000000	1.480.999
	131.766.667	-0.392715	0.000000	180.000.000	182.151.962	0.000000	1.480.999
	131.783.333	-0.392574	0.000000	180.000.000	182.152.283	0.000000	1.480.999
	131.800.000	-0.391797	0.000000	180.000.000	182.152.893	0.000000	1.480.999
	131.816.667	-0.391727	0.000000	180.000.000	182.152.893	0.000000	1.480.999
	131.833.333	-0.391162	0.000000	180.000.000	182.154.755	0.000000	1.480.999
	131.850.000	-0.390173	0.000000	180.000.000	182.156.006	0.000000	1.480.999
	131.866.667	-0.390314	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	131.883.333	-0.390314	0.000000	180.000.000	182.153.824	0.000000	1.480.999
	131.900.000	-0.390526	0.000000	180.000.000	182.153.214	0.000000	1.480.999
	131.916.667	-0.390597	0.000000	180.000.000	182.153.214	0.000000	1.480.999
	131.933.333	-0.389820	0.000000	180.000.000	182.153.824	0.000000	1.480.999
	131.950.000	-0.389749	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	131.966.667	-0.389749	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	131.983.333	-0.389396	0.000000	180.000.000	182.156.616	0.000000	1.480.999
	132.000.000	-0.389326	0.000000	180.000.000	182.156.311	0.000000	1.480.999
	132.016.667	-0.389608	0.000000	180.000.000	182.156.006	0.000000	1.480.999
	132.033.333	-0.389537	0.000000	180.000.000	182.154.755	0.000000	1.480.999
	132.050.000	-0.390032	0.000000	180.000.000	182.156.311	0.000000	1.480.999
	132.066.667	-0.390314	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	132.083.333	-0.390314	0.000000	180.000.000	182.155.685	0.000000	1.480.999
	132.100.000	-0.389255	0.000000	180.000.000	182.156.311	0.000000	1.480.999
	132.116.667	-0.389467	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	132.133.333	-0.388549	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	132.150.000	-0.388337	0.000000	180.000.000	182.158.173	0.000000	1.480.999
	132.166.667	-0.388054	0.000000	180.000.000	182.158.173	0.000000	1.480.999
	132.183.333	-0.388337	0.000000	180.000.000	182.157.242	0.000000	1.480.999
	132.200.000	-0.388408	0.000000	180.000.000	182.157.242	0.000000	1.480.999
	132.216.667	-0.388831	0.000000	180.000.000	182.156.937	0.000000	1.480.999
	132.233.333	-0.388902	0.000000	180.000.000	182.155.075	0.000000	1.480.999
	132.250.000	-0.388973	0.000000	180.000.000	182.154.449	0.000000	1.480.999
	132.266.667	-0.388831	0.000000	180.000.000	182.154.755	0.000000	1.480.999
	132.283.333	-0.388831	0.000000	180.000.000	182.154.755	0.000000	1.480.999
	132.300.000	-0.389467	0.000000	180.000.000	182.155.380	0.000000	1.480.999
	132.316.667	-0.389326	0.000000	180.000.000	182.157.242	0.000000	1.480.999
	132.333.333	-0.389679	0.000000	180.000.000	182.159.103	0.000000	1.480.999
	132.350.000	-0.389043	0.000000	180.000.000	182.159.103	0.000000	1.480.999
	132.366.667	-0.388973	0.000000	180.000.000	182.158.173	0.000000	1.480.999
	132.383.333	-0.389608	0.000000	180.000.000	182.157.242	0.000000	1.480.999
	132.400.000	-0.390456	0.000000	180.000.000	182.156.006	0.000000	1.480.999
	132.416.667	-0.389961	0.000000	180.000.000	182.155.380	0.000000	1.480.999
	132.433.333	-0.389749	0.000000	180.000.000	182.156.006	0.000000	1.480.999
	132.450.000	-0.391021	0.000000	180.000.000	182.157.547	0.000000	1.480.999
	132.466.667	-0.390102	0.000000	180.000.000	182.159.409	0.000000	1.480.999
	132.483.333	-0.389537	0.000000	180.000.000	182.160.034	0.000000	1.480.999
	132.500.000	-0.390385	0.000000	180.000.000	182.160.034	0.000000	1.480.999
	132.516.667	-0.390950	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	132.533.333	-0.391444	0.000000	180.000.000	182.162.827	0.000000	1.480.999
	132.550.000	-0.391727	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	132.566.667	-0.391515	0.000000	180.000.000	182.162.201	0.000000	1.480.999
	132.583.333	-0.392433	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	132.600.000	-0.391585	0.000000	180.000.000	182.164.993	0.000000	1.480.999
	132.616.667	-0.392009	0.000000	180.000.000	182.164.063	0.000000	1.480.999
	132.633.333	-0.392574	0.000000	180.000.000	182.164.688	0.000000	1.480.999
	132.650.000	-0.392645	0.000000	180.000.000	182.167.160	0.000000	1.480.999
	132.666.667	-0.393280	0.000000	180.000.000	182.166.855	0.000000	1.480.999
	132.683.333	-0.393210	0.000000	180.000.000	182.166.855	0.000000	1.480.999
	132.700.000	-0.393492	0.000000	180.000.000	182.167.786	0.000000	1.480.999
	132.716.667	-0.393916	0.000000	180.000.000	182.167.160	0.000000	1.480.999
	132.733.333	-0.393987	0.000000	180.000.000	182.165.924	0.000000	1.480.999
	132.750.000	-0.393280	0.000000	180.000.000	182.164.688	0.000000	1.480.999
	132.766.667	-0.393633	0.000000	180.000.000	182.164.063	0.000000	1.480.999
	132.783.333	-0.393563	0.000000	180.000.000	182.163.757	0.000000	1.480.999
	132.800.000	-0.393210	0.000000	180.000.000	182.165.298	0.000000	1.480.999
	132.816.667	-0.392574	0.000000	180.000.000	182.164.993	0.000000	1.480.999
	132.833.333	-0.392150	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	132.850.000	-0.392292	0.000000	180.000.000	182.162.506	0.000000	1.480.999
	132.866.667	-0.392150	0.000000	180.000.000	182.162.201	0.000000	1.480.999
	132.883.333	-0.390879	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	132.900.000	-0.390950	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	132.916.667	-0.391091	0.000000	180.000.000	182.162.827	0.000000	1.480.999
	132.933.333	-0.390738	0.000000	180.000.000	182.164.993	0.000000	1.480.999
	132.950.000	-0.390244	0.000000	180.000.000	182.165.924	0.000000	1.480.999
	132.966.667	-0.390597	0.000000	180.000.000	182.165.619	0.000000	1.480.999
	132.983.333	-0.390950	0.000000	180.000.000	182.166.229	0.000000	1.480.999
	133.000.000	-0.390879	0.000000	180.000.000	182.166.229	0.000000	1.480.999
	133.016.667	-0.391162	0.000000	180.000.000	182.164.993	0.000000	1.480.999
	133.033.333	-0.390950	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	133.050.000	-0.391021	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	133.066.667	-0.391585	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	133.083.333	-0.391162	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	133.100.000	-0.389961	0.000000	180.000.000	182.162.827	0.000000	1.480.999
	133.116.667	-0.389679	0.000000	180.000.000	182.163.132	0.000000	1.480.999
	133.133.333	-0.389537	0.000000	180.000.000	182.164.063	0.000000	1.480.999
	133.150.000	-0.390032	0.000000	180.000.000	182.165.619	0.000000	1.480.999
	133.166.667	-0.389467	0.000000	180.000.000	182.165.619	0.000000	1.480.999
	133.183.333	-0.389891	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	133.200.000	-0.389749	0.000000	180.000.000	182.163.757	0.000000	1.480.999
	133.216.667	-0.391021	0.000000	180.000.000	182.162.201	0.000000	1.480.999
	133.233.333	-0.389891	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	133.250.000	-0.390032	0.000000	180.000.000	182.161.896	0.000000	1.480.999
	133.266.667	-0.389114	0.000000	180.000.000	182.163.132	0.000000	1.480.999
	133.283.333	-0.388973	0.000000	180.000.000	182.163.757	0.000000	1.480.999
	133.300.000	-0.389255	0.000000	180.000.000	182.164.063	0.000000	1.480.999
	133.316.667	-0.388619	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	133.333.333	-0.388337	0.000000	180.000.000	182.164.063	0.000000	1.480.999
	133.350.000	-0.387560	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	133.366.667	-0.387913	0.000000	180.000.000	182.163.437	0.000000	1.480.999
	133.383.333	-0.388408	0.000000	180.000.000	182.162.827	0.000000	1.480.999
	133.400.000	-0.388619	0.000000	180.000.000	182.163.132	0.000000	1.480.999
	133.416.667	-0.388478	0.000000	180.000.000	182.164.063	0.000000	1.480.999
	133.433.333	-0.388761	0.000000	180.000.000	182.162.506	0.000000	1.480.999
	133.450.000	-0.388337	0.000000	180.000.000	182.163.757	0.000000	1.480.999
	133.466.667	-0.388266	0.000000	180.000.000	182.164.688	0.000000	1.480.999
	133.483.333	-0.388408	0.000000	180.000.000	182.165.298	0.000000	1.480.999
	133.500.000	-0.389326	0.000000	180.000.000	182.166.229	0.000000	1.480.999
	133.516.667	-0.389961	0.000000	180.000.000	182.167.480	0.000000	1.480.999
	133.533.333	-0.390102	0.000000	180.000.000	182.166.855	0.000000	1.480.999
	133.550.000	-0.390809	0.000000	180.000.000	182.166.550	0.000000	1.480.999
	133.566.667	-0.391232	0.000000	180.000.000	182.165.619	0.000000	1.480.999
	133.583.333	-0.391091	0.000000	180.000.000	182.163.757	0.000000	1.480.999
	133.600.000	-0.391444	0.000000	180.000.000	182.164.368	0.000000	1.480.999
	133.616.667	-0.390314	0.000000	180.000.000	182.164.688	0.000000	1.480.999
	133.633.333	-0.389961	0.000000	180.000.000	182.165.619	0.000000	1.480.999
	133.650.000	-0.390526	0.000000	180.000.000	182.164.993	0.000000	1.480.999
	133.666.667	-0.391162	0.000000	180.000.000	182.165.298	0.000000	1.480.999
	133.683.333	-0.390314	0.000000	180.000.000	182.164.688	0.000000	1.480.999
	133.700.000	-0.390950	0.000000	180.000.000	182.164.993	0.000000	1.480.999
	133.716.667	-0.391585	0.000000	180.000.000	182.164.993	0.000000	1.480.999
	133.733.333	-0.390667	0.000000	180.000.000	182.168.411	0.000000	1.480.999
	133.750.000	-0.389961	0.000000	180.000.000	182.170.883	0.000000	1.480.999
	133.766.667	-0.389820	0.000000	180.000.000	182.171.814	0.000000	1.480.999
	133.783.333	-0.389326	0.000000	180.000.000	182.171.814	0.000000	1.480.999
	133.800.000	-0.390597	0.000000	180.000.000	182.172.745	0.000000	1.480.999
	133.816.667	-0.390597	0.000000	180.000.000	182.172.440	0.000000	1.480.999
	133.833.333	-0.390950	0.000000	180.000.000	182.169.952	0.000000	1.480.999
	133.850.000	-0.391162	0.000000	180.000.000	182.169.952	0.000000	1.480.999
	133.866.667	-0.391515	0.000000	180.000.000	182.170.578	0.000000	1.480.999
	133.883.333	-0.391091	0.000000	180.000.000	182.170.578	0.000000	1.480.999
	133.900.000	-0.391303	0.000000	180.000.000	182.170.578	0.000000	1.480.999
	133.916.667	-0.391444	0.000000	180.000.000	182.172.440	0.000000	1.480.999
	133.933.333	-0.391232	0.000000	180.000.000	182.172.134	0.000000	1.480.999
	133.950.000	-0.391232	0.000000	180.000.000	182.172.745	0.000000	1.480.999
	133.966.667	-0.391303	0.000000	180.000.000	182.173.050	0.000000	1.480.999
	133.983.333	-0.391091	0.000000	180.000.000	182.172.134	0.000000	1.480.999
	134.000.000	-0.391374	0.000000	180.000.000	182.172.745	0.000000	1.480.999
	134.016.667	-0.391656	0.000000	180.000.000	182.174.606	0.000000	1.480.999
	134.033.333	-0.392150	0.000000	180.000.000	182.176.163	0.000000	1.480.999
	134.050.000	-0.391656	0.000000	180.000.000	182.177.094	0.000000	1.480.999
	134.066.667	-0.392504	0.000000	180.000.000	182.178.024	0.000000	1.480.999
	134.083.333	-0.392927	0.000000	180.000.000	182.177.704	0.000000	1.480.999
	134.100.000	-0.392927	0.000000	180.000.000	182.176.468	0.000000	1.480.999
	134.116.667	-0.393139	0.000000	180.000.000	182.176.468	0.000000	1.480.999
	134.133.333	-0.391939	0.000000	180.000.000	182.174.606	0.000000	1.480.999
	134.150.000	-0.391939	0.000000	180.000.000	182.173.676	0.000000	1.480.999
	134.166.667	-0.391727	0.000000	180.000.000	182.174.301	0.000000	1.480.999
	134.183.333	-0.392362	0.000000	180.000.000	182.174.911	0.000000	1.480.999
	134.200.000	-0.392433	0.000000	180.000.000	182.174.301	0.000000	1.480.999
	134.216.667	-0.392504	0.000000	180.000.000	182.175.842	0.000000	1.480.999
	134.233.333	-0.392221	0.000000	180.000.000	182.175.537	0.000000	1.480.999
	134.250.000	-0.392080	0.000000	180.000.000	182.174.606	0.000000	1.480.999
	134.266.667	-0.391374	0.000000	180.000.000	182.175.537	0.000000	1.480.999
	134.283.333	-0.391727	0.000000	180.000.000	182.176.163	0.000000	1.480.999
	134.300.000	-0.391162	0.000000	180.000.000	182.176.773	0.000000	1.480.999
	134.316.667	-0.391303	0.000000	180.000.000	182.178.635	0.000000	1.480.999
	134.333.333	-0.390526	0.000000	180.000.000	182.179.565	0.000000	1.480.999
	134.350.000	-0.391797	0.000000	180.000.000	182.178.024	0.000000	1.480.999
	134.366.667	-0.391797	0.000000	180.000.000	182.178.024	0.000000	1.480.999
	134.383.333	-0.391444	0.000000	180.000.000	182.177.094	0.000000	1.480.999
	134.400.000	-0.391444	0.000000	180.000.000	182.176.468	0.000000	1.480.999
	134.416.667	-0.392009	0.000000	180.000.000	182.174.911	0.000000	1.480.999
	134.433.333	-0.391585	0.000000	180.000.000	182.175.842	0.000000	1.480.999
	134.450.000	-0.391232	0.000000	180.000.000	182.174.911	0.000000	1.480.999
	134.466.667	-0.391585	0.000000	180.000.000	182.174.911	0.000000	1.480.999
	134.483.333	-0.391444	0.000000	180.000.000	182.174.911	0.000000	1.480.999
	134.500.000	-0.390244	0.000000	180.000.000	182.175.232	0.000000	1.480.999
	134.516.667	-0.390667	0.000000	180.000.000	182.173.981	0.000000	1.480.999
	134.533.333	-0.390738	0.000000	180.000.000	182.173.370	0.000000	1.480.999
	134.550.000	-0.390173	0.000000	180.000.000	182.173.370	0.000000	1.480.999
	134.566.667	-0.390809	0.000000	180.000.000	182.172.745	0.000000	1.480.999
	134.583.333	-0.389820	0.000000	180.000.000	182.173.981	0.000000	1.480.999
	134.600.000	-0.389891	0.000000	180.000.000	182.174.301	0.000000	1.480.999
	134.616.667	-0.389608	0.000000	180.000.000	182.173.981	0.000000	1.480.999
	134.633.333	-0.390314	0.000000	180.000.000	182.173.981	0.000000	1.480.999
	134.650.000	-0.389749	0.000000	180.000.000	182.174.301	0.000000	1.480.999
	134.666.667	-0.389467	0.000000	180.000.000	182.174.301	0.000000	1.480.999
	134.683.333	-0.390102	0.000000	180.000.000	182.175.537	0.000000	1.480.999
	134.700.000	-0.390667	0.000000	180.000.000	182.177.704	0.000000	1.480.999
	134.716.667	-0.390879	0.000000	180.000.000	182.178.635	0.000000	1.480.999
	134.733.333	-0.390456	0.000000	180.000.000	182.181.427	0.000000	1.480.999
	134.750.000	-0.390385	0.000000	180.000.000	182.181.427	0.000000	1.480.999
	134.766.667	-0.391656	0.000000	180.000.000	182.182.053	0.000000	1.480.999
	134.783.333	-0.391797	0.000000	180.000.000	182.181.747	0.000000	1.480.999
	134.800.000	-0.391656	0.000000	180.000.000	182.182.358	0.000000	1.480.999
	134.816.667	-0.392362	0.000000	180.000.000	182.180.817	0.000000	1.480.999
	134.833.333	-0.391939	0.000000	180.000.000	182.181.122	0.000000	1.480.999
	134.850.000	-0.392150	0.000000	180.000.000	182.180.496	0.000000	1.480.999
	134.866.667	-0.391797	0.000000	180.000.000	182.180.496	0.000000	1.480.999
	134.883.333	-0.392080	0.000000	180.000.000	182.179.260	0.000000	1.480.999
	134.900.000	-0.392150	0.000000	180.000.000	182.179.260	0.000000	1.480.999
	134.916.667	-0.391939	0.000000	180.000.000	182.180.817	0.000000	1.480.999
	134.933.333	-0.391515	0.000000	180.000.000	182.181.427	0.000000	1.480.999
	134.950.000	-0.391515	0.000000	180.000.000	182.180.191	0.000000	1.480.999
	134.966.667	-0.391091	0.000000	180.000.000	182.179.260	0.000000	1.480.999
	134.983.333	-0.390667	0.000000	180.000.000	182.178.955	0.000000	1.480.999
	135.000.000	-0.390950	0.000000	180.000.000	182.177.094	0.000000	1.480.999
	135.016.667	-0.389961	0.000000	180.000.000	182.175.537	0.000000	1.480.999
	135.033.333	-0.390314	0.000000	180.000.000	182.176.468	0.000000	1.480.999
	135.050.000	-0.389043	0.000000	180.000.000	182.177.704	0.000000	1.480.999
	135.066.667	-0.388761	0.000000	180.000.000	182.177.704	0.000000	1.480.999
	135.083.333	-0.388337	0.000000	180.000.000	182.176.163	0.000000	1.480.999
	135.100.000	-0.387560	0.000000	180.000.000	182.177.094	0.000000	1.480.999
	135.116.667	-0.387348	0.000000	180.000.000	182.176.163	0.000000	1.480.999
	135.133.333	-0.387843	0.000000	180.000.000	182.175.537	0.000000	1.480.999
	135.150.000	-0.387631	0.000000	180.000.000	182.175.232	0.000000	1.480.999
	135.166.667	-0.388054	0.000000	180.000.000	182.177.399	0.000000	1.480.999
	135.183.333	-0.387701	0.000000	180.000.000	182.176.468	0.000000	1.480.999
	135.200.000	-0.387419	0.000000	180.000.000	182.178.329	0.000000	1.480.999
	135.216.667	-0.387419	0.000000	180.000.000	182.178.024	0.000000	1.480.999
	135.233.333	-0.388125	0.000000	180.000.000	182.177.704	0.000000	1.480.999
	135.250.000	-0.388125	0.000000	180.000.000	182.177.704	0.000000	1.480.999
	135.266.667	-0.387066	0.000000	180.000.000	182.177.704	0.000000	1.480.999
	135.283.333	-0.386713	0.000000	180.000.000	182.174.606	0.000000	1.480.999
