10,30.93265724,4274067539,141028686.2,-1100.597778,0.032996364,-273.5403641,29.11666667
5,31.16195869,4245891620,132953067.5,-1100.597778,0.031313345,-272.8727372,29.23333333
1,31.52296638,4177759517,124328000,-1100.597778,0.029759491,-270.7737518,29.41666667
0.200000003,32.36769485,4113204638,127253077.1,-1100.597778,0.030937698,-268.662253,29.83333333
20,32.57767105,4285579503,150698784.5,-1099.90332,0.035164155,-270.6670415,29.93333333
10,32.79738617,4258115441,140570944.9,-1099.90332,0.03301248,-272.4461204,30.05
5,33.0369072,4227193910,131771864.3,-1099.90332,0.031172421,-271.9880236,30.16666667
1,33.40907669,4161176095,128202019.3,-1099.90332,0.030809084,-269.2288558,30.33333333
0.200000003,34.23545074,4086979441,133318645,-1099.90332,0.032620337,-267.8530129,30.75
20,34.44699478,4272849538,148862799,-1099.90332,0.034839232,-269.921416,30.86666667
10,34.6635704,4243670928,136284340.4,-1099.90332,0.032114729,-271.810385,30.96666667
5,34.89271545,4213477526,130201612.4,-1099.90332,0.030901223,-271.3515026,31.08333333
1,35.26394272,4151273945,122982563.4,-1099.90332,0.029625259,-269.3238757,31.26666667
0.200000003,36.11030197,4067525226,136072760.2,-1099.90332,0.033453453,-266.4525358,31.68333333
20,36.32775116,4251391610,146423172.3,-1099.90332,0.034441233,-269.4458116,31.78333333
10,36.55332184,4223519044,137449804.8,-1099.90332,0.032543905,-271.250198,31.9
5,36.78295517,4193106160,131486584.4,-1099.90332,0.031357799,-270.8317177,32.01666667
1,37.16567612,4127199339,129843910.7,-1099.208862,0.031460539,-268.5922787,32.2
0.200000003,38.0226593,4043382606,133382695.4,-1099.208862,0.0329879,-265.4415468,32.61666667
20,38.23760986,4225135952,145608759.5,-1099.208862,0.034462504,-268.6702586,32.71666667
10,38.45630646,4199654740,134489168.8,-1099.208862,0.032023862,-270.5309648,32.83333333
5,38.68875122,4171233469,130151957.6,-1099.208862,0.03120227,-270.0487951,32.93333333
1,39.0580368,4099075996,130188494.5,-1099.208862,0.03176045,-267.7149535,33.11666667
0.200000003,39.88502884,4022397858,130378624.6,-1099.208862,0.032413159,-264.2876164,33.53333333
20,40.09122849,4198526452,141349199,-1099.208862,0.033666383,-267.6422296,33.65
10,40.30836487,4170930534,132370602.6,-1099.208862,0.031736467,-269.5690756,33.75
5,40.52518845,4141665132,128167203.6,-1099.208862,0.030945815,-269.1786524,33.86666667
1,40.87666702,4070762379,125353836.6,-1099.208862,0.0307937,-266.5365199,34.05
0.200000003,41.70647049,3989263144,134565411.2,-1098.514526,0.033731896,-263.715159,34.46666667
20,41.91454315,4159238310,144735003.5,-1098.514526,0.03479844,-266.5506607,34.56666667
10,42.13011932,4133936106,134624636.9,-1098.514526,0.032565728,-268.468809,34.68333333
5,42.35225296,4107768491,128240329.6,-1098.514526,0.031218978,-268.0722881,34.8
1,42.71903992,4044259700,123278053.3,-1098.514526,0.030482229,-265.1348832,34.98333333
0.200000003,43.56352615,3967448871,135089184.9,-1098.514526,0.034049384,-262.6253484,35.4
20,43.77566528,4132013759,140284191.6,-1098.514526,0.033950564,-265.0071301,35.5
10,43.99811172,4107425915,130075376.2,-1098.514526,0.031668343,-266.9815796,35.61666667
5,44.22618103,4081092228,125528045.3,-1098.514526,0.030758444,-266.730151,35.73333333
1,44.5939064,4009632007,122564045.1,-1098.514526,0.030567406,-264.6200737,35.91666667
0.200000003,45.44713974,3927745549,135226178.7,-1098.514526,0.034428447,-261.5443663,36.31666667
20,45.65740204,4099372255,139746700.2,-1098.514526,0.034089781,-263.9834967,36.43333333
10,45.8723526,4074271173,131960012.4,-1098.514526,0.032388616,-266.084128,36.53333333
5,46.11135864,4043258677,128697353.7,-1098.514526,0.031830106,-265.8334851,36.65
1,46.47970581,3978006964,127531641.6,-1098.514526,0.032059181,-263.6463818,36.83333333
0.200000003,47.32575607,3890642632,136596208,-1098.514526,0.035108905,-260.027359,37.25
20,47.54445267,4061845395,138442990.2,-1098.514526,0.034083765,-262.8508335,37.35
10,47.76510239,4033803002,133067828.8,-1098.514526,0.032988183,-264.8709786,37.46666667
5,48.00695419,4004524248,128441947.5,-1098.514526,0.032074209,-264.2757763,37.58333333
1,48.37810135,3933461265,129166856.7,-1098.514526,0.032837965,-261.8558183,37.76666667
0.200000003,49.19760132,3847766833,141918246.2,-1097.820068,0.036883276,-258.6082521,38.18333333
20,49.41278458,4022494663,134145849.7,-1097.820068,0.033348918,-261.3603869,38.28333333
10,49.63541031,3994125133,128885293.1,-1097.820068,0.032268718,-263.3160194,38.4
5,49.85493851,3962738767,126463309,-1097.820068,0.031913109,-262.8976514,38.51666667
1,50.22515488,3892426029,125767608.5,-1097.820068,0.032310855,-260.1407282,38.7
0.200000003,51.06015778,3803312932,143072209.6,-1097.820068,0.037617784,-257.0007514,39.11666667
20,51.27844238,3976473510,133937881.5,-1097.820068,0.033682577,-259.9020001,39.21666667
10,51.49920654,3950172787,129400878,-1097.820068,0.032758284,-261.664731,39.31666667
5,51.73146057,3920512235,126324698.3,-1097.820068,0.032221477,-261.2521615,39.43333333
1,52.0961647,3849316561,129000445.6,-1097.820068,0.033512559,-258.7665499,39.61666667
0.200000003,52.92200089,3759925982,142147873.1,-1097.820068,0.03780603,-255.3832063,40.03333333
20,53.13618469,3933674905,133379331.2,-1097.820068,0.033907056,-258.0771321,40.15
10,53.35593414,3910388098,128267595.3,-1097.820068,0.032801755,-260.0509456,40.25
5,53.59917068,3877111932,126869191.9,-1097.820068,0.032722604,-259.7644083,40.36666667
1,53.96634674,3804839293,130077462.5,-1097.820068,0.034187373,-257.5622104,40.55
0.200000003,54.79125595,3713347778,145647004.5,-1097.820068,0.039222561,-253.6365053,40.96666667
20,55.01038742,3894383843,137247248,-1097.12561,0.035242353,-256.478591,41.06666667
10,55.22735596,3871227223,130763240,-1097.12561,0.033778239,-258.5496876,41.18333333
5,55.46317673,3842450858,130255752.7,-1097.12561,0.033899132,-258.014116,41.3
1,55.81564713,3767332879,133639953.3,-1097.12561,0.035473358,-255.3125212,41.48333333
0.200000003,56.62637711,3674184399,146862514.8,-1097.12561,0.03997146,-251.8166127,41.9
20,56.83376694,3860081201,135265114.9,-1097.12561,0.03504204,-255.0058951,42
10,57.04053879,3833909414,129997438.7,-1097.12561,0.033907279,-257.0648711,42.1
5,57.26397324,3800927420,128659760.6,-1097.12561,0.033849571,-256.730375,42.21666667
1,57.62443542,3727839442,135621069.3,-1097.12561,0.036380608,-254.2102907,42.4
0.200000003,58.44565964,3632259968,154591985,-1097.12561,0.042560827,-250.1885182,42.81666667
20,58.65366364,3824915235,137240350,-1097.12561,0.035880625,-253.6554344,42.93333333
10,58.87556076,3798613677,134481071.2,-1097.12561,0.035402671,-255.6351212,43.03333333
5,59.11535263,3769176780,132742791.2,-1097.12561,0.035217978,-255.0222804,43.15
1,59.47118378,3698420905,137128248.8,-1097.12561,0.037077513,-252.3540736,43.33333333
0.200000003,60.30073929,3615101136,156712441.9,-1097.12561,0.043349393,-248.8325022,43.75
20,60.51769638,3790973946,141974290.3,-1096.431152,0.037450612,-252.3571225,43.85
10,60.74175262,3768691499,140057720.2,-1096.431152,0.037163489,-254.2992502,43.96666667
5,60.9759903,3736030383,138564232.2,-1096.431152,0.037088625,-254.0075878,44.08333333
1,61.34817886,3666823818,142875285.9,-1096.431152,0.038964316,-251.5699351,44.26666667
0.200000003,62.18236542,3575693656,161474534.6,-1096.431152,0.045158941,-248.6029581,44.68333333
20,62.3826561,3757472038,142288192,-1096.431152,0.037868064,-251.0691542,44.78333333
10,62.60084534,3729680005,141821401.2,-1096.431152,0.038025085,-253.1353315,44.9
5,62.82767487,3699151121,141423589.8,-1096.431152,0.038231362,-252.6228601,45.01666667
1,63.17085648,3626004726,147255632,-1096.431152,0.040610988,-250.4043891,45.18333333
0.200000003,63.98112869,3537206666,164334531.1,-1096.431152,0.046458844,-246.5637156,45.6
20,64.20265198,3723609612,148111536.8,-1096.431152,0.039776333,-249.8021539,45.71666667
10,64.43065643,3692783635,146097209,-1096.431152,0.039562896,-251.7458716,45.81666667
5,64.66390228,3660961642,145113529.4,-1096.431152,0.039638091,-251.2977443,45.93333333
1,65.03043365,3584815936,152299549.1,-1096.431152,0.042484622,-248.7902296,46.11666667
0.200000003,65.87611389,3490288181,170673695.5,-1096.431152,0.048899598,-245.2690884,46.53333333
20,66.08591461,3685350867,148141527.8,-1096.431152,0.040197402,-248.4558644,46.63333333
10,66.30281067,3654889163,146299166,-1096.431152,0.040028345,-250.262196,46.75
5,66.53327942,3626189158,145737251.5,-1096.431152,0.040190194,-249.7979453,46.86666667
1,66.91369629,3549337020,153514602.9,-1096.431152,0.043251626,-247.1016815,47.05
